trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,position_size,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason
cac1e466-209c-45e6-9bc5-cbf4b9c495f6,2025-11-11 11:23:00-05:00,2025-11-11 11:23:00-05:00,2025-11-11,2025-11,QQQ,News_Fade,SHORT,DAILY,A,620.1200146484375,623.2407147216796,623.2407147216796,120.0,-374.4840087890543,2000.0,-0.18724200439452715,2,-0.3744840087890543,-4.145103969726435,loss,SL
1d60228b-c758-4840-93bc-b7bdf1116939,2025-11-11 11:24:00-05:00,2025-11-11 11:24:00-05:00,2025-11-11,2025-11,QQQ,News_Fade,SHORT,DAILY,A,620.00001953125,623.1201196289062,623.1201196289062,120.0,-374.41201171874127,2000.0,-0.18720600585937064,2,-0.3744120117187413,-4.519515981445176,loss,SL
9854a2f0-298a-4237-9792-c6e8c1955515,2025-11-10 15:28:00-05:00,2025-11-10 15:28:00-05:00,2025-11-10,2025-11,SPY,News_Fade,SHORT,DAILY,A,681.3299755859375,684.7567254638672,684.7567254638672,110.0,-376.9424865722601,2000.0,-0.18847124328613007,2,-0.37694248657226015,-4.896458468017436,loss,SL
2a1e1470-941a-450d-a69f-0ad894ad0602,2025-11-10 15:29:00-05:00,2025-11-10 15:29:00-05:00,2025-11-10,2025-11,SPY,News_Fade,SHORT,DAILY,A,681.2899975585938,684.7165475463867,684.7165475463867,110.0,-376.92049865721856,2000.0,-0.18846024932860928,2,-0.37692049865721855,-5.273378966674655,loss,SL
e10f834a-08dc-4ffd-80ac-8de01b21947b,2025-11-10 15:25:00-05:00,2025-11-10 15:25:00-05:00,2025-11-10,2025-11,SPY,News_Fade,SHORT,DAILY,A,681.605,671.4006250000002,685.0331249999999,110.0,1122.481249999978,2000.0,0.561240624999989,2,1.122481249999978,-4.150897716674677,win,TP1
343419cd-a38c-4c6e-be52-b34ca49ac6b8,2025-11-10 15:26:00-05:00,2025-11-10 15:26:00-05:00,2025-11-10,2025-11,SPY,News_Fade,SHORT,DAILY,A,681.62990234375,671.4251538085941,685.0581518554686,110.0,1122.5223388671475,2000.0,0.5612611694335737,2,1.1225223388671475,-3.0283753778075297,win,TP1
f46c82e1-330a-4ba1-ba12-191d4eaba6ca,2025-11-10 15:27:00-05:00,2025-11-10 15:27:00-05:00,2025-11-10,2025-11,SPY,News_Fade,SHORT,DAILY,A,681.469990234375,671.2676403808597,684.8974401855468,110.0,1122.2584838866862,2000.0,0.5611292419433431,2,1.1222584838866863,-1.9061168939208435,win,TP1
5746b77b-acfb-487b-b7b3-e4a7540054f9,2025-11-14 09:33:00-05:00,2025-11-14 09:33:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,663.4549975585937,668.4107600402833,660.1178225708007,108.0,535.2223480224757,1000.0,0.5352223480224757,2,0.5352223480224757,-1.3708945458983677,win,TP1
28d397d3-e845-4cfe-afb6-63128a4592fe,2025-11-14 09:32:00-05:00,2025-11-14 09:32:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,663.6000170898437,668.5568672180175,660.2621170043946,108.0,535.3398138427656,1000.0,0.5353398138427656,2,0.5353398138427656,-0.835554732055602,win,TP1
56fcb66e-646e-4d26-b662-3363c2f287b8,2025-11-14 09:34:00-05:00,2025-11-14 09:34:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,663.6299853515625,668.5870602416992,660.2919354248047,108.0,535.3640881347646,1000.0,0.5353640881347647,2,0.5353640881347647,-0.3001906439208374,win,TP1
0bf6f213-51cc-4b53-be7b-31ad74659ae2,2025-11-14 09:31:00-05:00,2025-11-14 09:31:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,664.79001953125,669.7557946777345,661.4461694335937,108.0,536.3037158203233,1000.0,0.5363037158203233,2,0.5363037158203233,0.23611307189948594,win,TP1
5aa80e3b-e12e-4106-b25d-70b7c2cbd73a,2025-11-14 09:35:00-05:00,2025-11-14 09:35:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,664.6399951171875,669.6046450805663,661.2968951416016,108.0,536.182196044917,1000.0,0.536182196044917,2,0.536182196044917,0.772295267944403,win,TP1
834e03d9-751b-45ae-b30a-93df8ba1be73,2025-11-14 09:30:00-05:00,2025-11-14 09:30:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,664.9000048828125,669.8666049194337,661.5556048583984,108.0,536.3928039550929,1000.0,0.5363928039550928,2,0.5363928039550928,1.3086880718994958,win,TP1
b6431324-58f6-4fee-89be-90069c1bdb36,2025-11-14 09:36:00-05:00,2025-11-14 09:36:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,665.4444995117187,670.4151832580566,662.0973770141602,108.0,536.8338446044868,1000.0,0.5368338446044868,2,0.5368338446044868,1.8455219165039827,win,TP1
e117f629-9a15-4ac7-96b2-e7e6f8b46b7e,2025-11-14 09:37:00-05:00,2025-11-14 09:37:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,665.5900073242187,670.5617823791504,662.2421572875977,108.0,536.9517059326172,1000.0,0.5369517059326172,2,0.5369517059326172,2.3824736224366,win,TP1
464e43ea-a352-47f2-9abe-25e4abe07fed,2025-11-14 09:40:00-05:00,2025-11-14 09:40:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,665.739970703125,670.7128704833983,662.3913708496094,108.0,537.0731762695204,1000.0,0.5370731762695204,2,0.5370731762695204,2.9195467987061203,win,TP1
b1166538-dd3d-4c00-bedc-352dd59b47c3,2025-11-14 09:39:00-05:00,2025-11-14 09:39:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,665.99998046875,670.9748303222657,662.6500805664062,108.0,537.2837841796963,1000.0,0.5372837841796964,2,0.5372837841796964,3.4568305828858166,win,TP1
1d4e23ec-5ee7-454f-97c6-dde8dbc06f2c,2025-11-14 09:38:00-05:00,2025-11-14 09:38:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,666.145,671.1209375000001,662.794375,108.0,537.4012500000108,1000.0,0.5374012500000108,2,0.5374012500000108,3.9942318328858275,win,TP1
dfabcb3f-959e-4d40-b7c8-55e94b68ace3,2025-11-14 09:41:00-05:00,2025-11-14 09:41:00-05:00,2025-11-14,2025-11,SPY,Session_Open_Scalp,LONG,SCALP,A,666.5798754882812,671.5590745544434,663.2270761108398,108.0,537.7534991455186,1000.0,0.5377534991455186,2,0.5377534991455186,4.531985332031346,win,TP1
337b2d9c-ca14-420f-bb51-cef91bda1bea,2025-11-17 13:50:00-05:00,2025-11-17 13:50:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,669.199970703125,659.1816711425785,672.5660705566405,122.0,1222.2325463866794,1000.0,1.2222325463866794,2,1.2222325463866794,5.754217878418025,win,TP1
ad11ec90-b684-44cf-b11a-104c5f68519e,2025-11-17 13:51:00-05:00,2025-11-17 13:51:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,668.6300244140625,658.6202740478518,671.9932745361327,122.0,1221.1895446777066,1000.0,1.2211895446777066,2,1.2211895446777066,6.9754074230957315,win,TP1
ac5298c3-342e-4b57-92a9-0c58b111ced7,2025-11-17 13:53:00-05:00,2025-11-17 13:53:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,668.5299877929688,658.5217379760745,671.8927377319335,122.0,1221.0064776610984,1000.0,1.2210064776610985,2,1.2210064776610985,8.19641390075683,win,TP1
4763f1ba-9649-44e3-9f30-f611a080603e,2025-11-17 13:52:00-05:00,2025-11-17 13:52:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,668.369892578125,658.3640441894535,671.7318420410155,122.0,1220.7135034179294,1000.0,1.2207135034179293,2,1.2207135034179293,9.41712740417476,win,TP1
2f7fee66-b626-465a-8a1e-27c4ccc3829a,2025-11-17 13:54:00-05:00,2025-11-17 13:54:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,668.1148266601563,658.1128042602542,671.475500793457,122.0,1220.2467327880565,1000.0,1.2202467327880566,2,1.2202467327880566,10.637374136962817,win,TP1
cced93ae-8c51-4902-8269-f14cfe716040,2025-11-17 13:55:00-05:00,2025-11-17 13:55:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,667.4099926757813,657.4185427856448,670.76714263916,122.0,1218.9568865966453,1000.0,1.2189568865966454,2,1.2189568865966454,11.856331023559463,win,TP1
ca997156-5dbf-4c32-a28e-bfbcda6aa231,2025-11-17 13:56:00-05:00,2025-11-17 13:56:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,667.3700146484375,657.3791644287113,670.7269647216796,122.0,1218.883726806598,1000.0,1.218883726806598,2,1.218883726806598,13.075214750366062,win,TP1
0ba723d6-1931-44b5-9e34-f6ffbbc4e1d9,2025-11-17 13:57:00-05:00,2025-11-17 13:57:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,667.115009765625,657.1279846191408,670.4706848144531,122.0,1218.4170678710793,1000.0,1.2184170678710793,2,1.2184170678710793,14.293631818237142,win,TP1
5c1462fb-36f1-4108-80c3-012c4d1da470,2025-11-17 13:58:00-05:00,2025-11-17 13:58:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,666.6399731445313,656.6600735473636,669.9932730102538,122.0,1217.5477508544561,1000.0,1.217547750854456,2,1.217547750854456,15.511179569091597,win,TP1
47d4bace-b825-46d2-a3a2-e7c803883c6b,2025-11-17 13:59:00-05:00,2025-11-17 13:59:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,666.5399975585938,656.5615975952151,669.8927975463866,122.0,1217.3647955322022,1000.0,1.2173647955322022,2,1.2173647955322022,16.7285443646238,win,TP1
9f93c8ea-697a-46d6-bfe1-6b79c55c6b3d,2025-11-17 14:00:00-05:00,2025-11-17 14:00:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,666.7049755859375,656.7241009521485,670.0586004638672,122.0,1217.6667053222545,1000.0,1.2176667053222545,2,1.2176667053222545,17.946211069946056,win,TP1
51f1ac30-79c6-4f37-b4ac-05f577835f42,2025-11-17 14:01:00-05:00,2025-11-17 14:01:00-05:00,2025-11-17,2025-11,SPY,News_Fade,SHORT,DAILY,A,666.6599926757813,656.6797927856447,670.0133926391601,122.0,1217.584386596657,1000.0,1.217584386596657,2,1.217584386596657,19.16379545654271,win,TP1
93ef289e-9ed5-4cf7-98f8-8066fd03c315,2025-11-19 09:32:00-05:00,2025-11-19 09:32:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,596.4200024414063,599.4222024536132,599.4222024536132,173.0,-519.380602111796,1000.0,-0.5193806021117959,2,-0.5193806021117959,18.644414854430917,loss,SL
c9af514f-5c1d-45d7-a0ec-2f39ed146d5b,2025-11-19 09:30:00-05:00,2025-11-19 09:30:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,596.840107421875,599.8444079589843,599.8444079589843,173.0,-519.7439929199116,1000.0,-0.5197439929199117,2,-0.5197439929199117,18.124670861511007,loss,SL
fd8f6e1d-aba7-4260-a23b-77782e53dd10,2025-11-19 09:31:00-05:00,2025-11-19 09:31:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,596.719990234375,599.7236901855468,599.7236901855468,173.0,-519.6400915527257,1000.0,-0.5196400915527257,2,-0.5196400915527257,17.60503076995828,loss,SL
dfa2460a-d94c-4ad9-9f6d-9dbe065c12c7,2025-11-19 09:33:00-05:00,2025-11-19 09:33:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,597.4149975585938,600.4221725463866,600.4221725463866,173.0,-520.2412728881608,1000.0,-0.5202412728881608,2,-0.5202412728881608,17.08478949707012,loss,SL
8ace6197-b216-4696-9c5c-88ffd6519a23,2025-11-19 09:34:00-05:00,2025-11-19 09:34:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,597.5299877929688,600.5377377319335,600.5377377319335,173.0,-520.3407394408944,1000.0,-0.5203407394408943,2,-0.5203407394408943,16.564448757629226,loss,SL
81431441-8f74-4625-bd9e-5274949b4b09,2025-11-19 09:38:00-05:00,2025-11-19 09:38:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,598.1700024414063,601.1809524536133,601.1809524536133,173.0,-520.8943521118093,1000.0,-0.5208943521118093,2,-0.5208943521118093,16.043554405517416,loss,SL
1f59b16b-a73a-48eb-9c81-f6d40ab894eb,2025-11-19 09:35:00-05:00,2025-11-19 09:35:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,598.5199780273438,601.5326779174804,601.5326779174804,173.0,-521.1970809936445,1000.0,-0.5211970809936445,2,-0.5211970809936445,15.522357324523771,loss,SL
a075425b-2d8b-4a6c-a8e9-c74711afebf3,2025-11-19 09:40:00-05:00,2025-11-19 09:40:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,598.3999829101563,601.412082824707,601.412082824707,173.0,-521.0932852172765,1000.0,-0.5210932852172765,2,-0.5210932852172765,15.001264039306495,loss,SL
ac7460d0-35a0-404a-85a1-6eb2cbf26b0e,2025-11-19 09:36:00-05:00,2025-11-19 09:36:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,598.5899853515625,601.6030352783202,601.6030352783202,173.0,-521.2576373290874,1000.0,-0.5212576373290874,2,-0.5212576373290874,14.480006401977407,loss,SL
f594c670-87b2-4772-b210-c019d873c9a4,2025-11-19 09:37:00-05:00,2025-11-19 09:37:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,598.6100048828125,601.6231549072265,601.6231549072265,173.0,-521.274954223625,1000.0,-0.5212749542236249,2,-0.5212749542236249,13.958731447753783,loss,SL
a84c9f85-e38f-4631-a9d9-be92fd658bc5,2025-11-19 09:39:00-05:00,2025-11-19 09:39:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,598.6698193359375,601.6832684326171,601.6832684326171,173.0,-521.3266937255623,1000.0,-0.5213266937255623,2,-0.5213266937255623,13.43740475402822,loss,SL
9776208f-39da-48d7-9ce8-9e0b8517588f,2025-11-19 09:41:00-05:00,2025-11-19 09:41:00-05:00,2025-11-19,2025-11,QQQ,News_Fade,SHORT,DAILY,A,599.1850170898438,602.2010421752929,602.2010421752929,173.0,-521.772339782692,1000.0,-0.521772339782692,2,-0.521772339782692,12.915632414245529,loss,SL
2601e8a4-4ada-45c1-808c-56d6c21e5284,2025-11-24 09:30:00-05:00,2025-11-24 09:30:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,595.7799877929688,598.7789877319335,598.7789877319335,158.0,-473.8419903564295,1000.0,-0.4738419903564295,2,-0.4738419903564295,12.441790423889099,loss,SL
79faa801-d69d-4712-92ac-e1da9c80c394,2025-11-24 09:31:00-05:00,2025-11-24 09:31:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,596.8631176757813,599.8675332641601,599.8675332641601,158.0,-474.6976629638557,1000.0,-0.4746976629638557,2,-0.4746976629638557,11.967092760925244,loss,SL
366bf1ea-ef81-4f0e-99e9-735c0d02f203,2025-11-24 09:32:00-05:00,2025-11-24 09:32:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,598.0201000976563,601.0303005981444,601.0303005981444,157.0,-472.6014785766423,1000.0,-0.4726014785766423,2,-0.4726014785766423,11.494491282348601,loss,SL
63009620-ae86-436c-b7b6-e72e21afeaf8,2025-11-24 09:40:00-05:00,2025-11-24 09:40:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,597.8200268554688,600.8292269897461,600.8292269897461,156.0,-469.43522094725995,1000.0,-0.4694352209472599,2,-0.4694352209472599,11.025056061401342,loss,SL
5be4be9b-5e0c-4ab1-8215-64b90a51871f,2025-11-24 09:33:00-05:00,2025-11-24 09:33:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,598.3100170898438,601.3216671752929,601.3216671752929,157.0,-472.8290634155095,1000.0,-0.4728290634155095,2,-0.4728290634155095,10.552226997985832,loss,SL
18df4a70-a03a-46a8-a290-52ac5f6bbd87,2025-11-24 09:39:00-05:00,2025-11-24 09:39:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,598.4300122070313,601.4422622680663,601.4422622680663,156.0,-469.91100952146735,1000.0,-0.46991100952146736,2,-0.46991100952146736,10.082315988464364,loss,SL
dbcba456-761b-4bcf-b0fe-328a2ea6f5a8,2025-11-24 09:41:00-05:00,2025-11-24 09:41:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,598.6800122070313,601.6935122680663,601.6935122680663,156.0,-470.1060095214716,1000.0,-0.4701060095214716,2,-0.4701060095214716,9.612209978942893,loss,SL
5acb7715-a024-4a92-bd0a-e23adea53c84,2025-11-24 09:38:00-05:00,2025-11-24 09:38:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,598.8899731445313,601.9045230102538,601.9045230102538,156.0,-470.2697790527145,1000.0,-0.4702697790527145,2,-0.4702697790527145,9.141940199890179,loss,SL
03340759-89df-4e59-838f-9b73d7c4c51e,2025-11-24 09:34:00-05:00,2025-11-24 09:34:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,599.0999951171875,602.1155950927733,602.1155950927733,157.0,-473.4491961669729,1000.0,-0.4734491961669729,2,-0.4734491961669729,8.668491003723206,loss,SL
84d65a26-efff-451e-a68f-99f9cbfc5edc,2025-11-24 09:37:00-05:00,2025-11-24 09:37:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,599.20998046875,602.2261303710936,602.2261303710936,156.0,-470.5193847656037,1000.0,-0.47051938476560373,2,-0.47051938476560373,8.197971618957602,loss,SL
feba64c9-4cbb-4afb-9d65-82286cfff408,2025-11-24 09:35:00-05:00,2025-11-24 09:35:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,599.6599926757813,602.67839263916,602.67839263916,156.0,-470.8703942870902,1000.0,-0.4708703942870902,2,-0.4708703942870902,7.727101224670513,loss,SL
3fc0657d-71fc-4035-8f64-082b64737c17,2025-11-24 09:36:00-05:00,2025-11-24 09:36:00-05:00,2025-11-24,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,599.6300244140625,602.6482745361327,602.6482745361327,156.0,-470.8470190429489,1000.0,-0.4708470190429489,2,-0.4708470190429489,7.256254205627564,loss,SL
62db0ba2-c8b2-48e5-944f-b2f03b9c2a25,2025-11-25 09:35:00-05:00,2025-11-25 09:35:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,603.719990234375,599.2119403076173,606.7586901855468,142.0,640.1430895995984,1000.0,0.6401430895995984,2,0.6401430895995984,7.896397295227162,win,TP1
54bc5888-5c00-4c83-a9b9-1c2a0b543a0f,2025-11-25 09:31:00-05:00,2025-11-25 09:31:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,602.9350170898438,598.43285446167,605.9697921752929,142.0,639.3070932006765,1000.0,0.6393070932006765,2,0.6393070932006765,8.535704388427838,win,TP1
b927b16c-931f-44af-a9cd-d50146b2e7ba,2025-11-25 09:32:00-05:00,2025-11-25 09:32:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,603.1800122070313,598.6760121154786,606.2160122680664,142.0,639.568013000485,1000.0,0.639568013000485,2,0.639568013000485,9.175272401428323,win,TP1
e92ba6d7-dd80-4a1e-82ac-a30fc7e11c67,2025-11-25 09:33:00-05:00,2025-11-25 09:33:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,603.094990234375,598.5916278076172,606.1305651855469,142.0,639.4774645996081,1000.0,0.6394774645996081,2,0.6394774645996081,9.814749866027931,win,TP1
0dcce725-4e03-4790-a9b4-d473422ed62a,2025-11-25 09:34:00-05:00,2025-11-25 09:34:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,603.385029296875,598.8794915771484,606.4220544433593,142.0,639.7863562011757,1000.0,0.6397863562011757,2,0.6397863562011757,10.454536222229107,win,TP1
95e55b11-21af-4ee0-8a05-163e9abbc907,2025-11-25 09:36:00-05:00,2025-11-25 09:36:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,603.6200146484375,599.1127145385742,606.6582147216797,142.0,640.0366156005898,1000.0,0.6400366156005898,2,0.6400366156005898,11.094572837829697,win,TP1
ff7e9487-01f4-4561-98a5-e5d53a15428c,2025-11-25 09:37:00-05:00,2025-11-25 09:37:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,603.135029296875,598.6313665771486,606.1708044433593,142.0,639.5201062011538,1000.0,0.6395201062011538,2,0.6395201062011538,11.73409294403085,win,TP1
00cf6d9f-7e91-474c-b1a8-b48f6ec8fcaf,2025-11-25 09:38:00-05:00,2025-11-25 09:38:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,603.25001953125,598.7454943847657,606.2863696289062,142.0,639.6425708007703,1000.0,0.6396425708007702,2,0.6396425708007702,12.37373551483162,win,TP1
81e4dc17-bc91-49f3-b0f8-97f5cf0cfbe7,2025-11-25 09:39:00-05:00,2025-11-25 09:39:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,602.990009765625,598.487434692383,606.025059814453,142.0,639.36566040037,1000.0,0.6393656604003699,2,0.6393656604003699,13.013101175231991,win,TP1
d2d77a5f-9ea8-43f0-8664-0da385b43608,2025-11-25 09:30:00-05:00,2025-11-25 09:30:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,602.760029296875,598.2591790771486,605.7939294433593,142.0,639.1207312011531,1000.0,0.6391207312011532,2,0.6391207312011532,13.652221906433144,win,TP1
6b5cb6bf-b502-49d0-ae58-16d97c37cb41,2025-11-25 09:45:00-05:00,2025-11-25 09:45:00-05:00,2025-11-25,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,599.3700146484375,602.3869647216796,602.3869647216796,143.0,-431.42386047362436,1000.0,-0.43142386047362435,2,-0.43142386047362435,13.220798045959521,loss,SL
58d1016d-11ed-4c44-886e-b9c58c7869fd,2025-11-25 09:43:00-05:00,2025-11-25 09:43:00-05:00,2025-11-25,2025-11,SPY,Session_Open_Scalp,SHORT,SCALP,A,667.3000073242188,670.6566073608398,670.6566073608398,128.0,-429.6448046874866,1000.0,-0.4296448046874866,2,-0.4296448046874866,12.791153241272035,loss,SL
0926f923-b80e-4e25-9cc5-302dce9e0591,2025-11-25 09:44:00-05:00,2025-11-25 09:44:00-05:00,2025-11-25,2025-11,SPY,Session_Open_Scalp,SHORT,SCALP,A,667.3642163085938,670.7211373901366,670.7211373901366,128.0,-429.68589843748487,1000.0,-0.4296858984374849,2,-0.4296858984374849,12.36146734283455,loss,SL
